state,year,pm25,coal,lngdp,income,binary_income,score,expenditure,pm25xbinary_income,coalxbinary_income,constant,state_code,score_hat,pm25_hat
Oregon,2010,1.8084531,14.698078,5.1312823,10.831707,1,6.2614918,8.5972977,1.8084531,14.698078,1,Oregon,1.8330603,1.8330603
Oregon,2011,1.9605942,14.501269,5.1580877,10.849919,1,6.2557502,8.6208324,1.9605942,14.501269,1,Oregon,1.8289225,1.8289225
Oregon,2012,1.9286605,14.274914,5.1625605,10.854759,1,6.2595816,8.6141386,1.9286605,14.274914,1,Oregon,1.7711792,1.7711792
Oregon,2013,2.170002,14.596204,5.1701078,10.799576,0,6.253829,8.5794163,0,0,1,Oregon,1.7780375,1.7780375
Oregon,2014,1.9162129,14.432582,5.1997151,10.983256,1,6.2576675,8.6633692,1.9162129,14.432582,1,Oregon,1.7232189,1.7232189
Oregon,2015,2.0133328,14.152452,5.2467422,11.015839,1,6.2557502,8.7153883,2.0133328,14.152452,1,Oregon,1.701488,1.701488
Pennsylvania,2001,2.7617109,17.713383,6.3049254,10.680516,1,6.212606,8.5422764,2.7617109,17.713383,1,Pennsylvania,3.1159346,3.1159346
Pennsylvania,2002,2.6933167,17.724724,6.3190689,10.657259,1,6.2146082,8.5788527,2.6933167,17.724724,1,Pennsylvania,3.0680976,3.0680976
Pennsylvania,2003,2.6997852,17.74588,6.3425479,10.667326,0,6.2186003,8.6228132,0,0,1,Pennsylvania,3.0567889,3.0567889
Pennsylvania,2004,2.6481183,17.760927,6.3704629,10.694442,0,6.2186003,8.6976795,0,0,1,Pennsylvania,3.031599,3.031599
Pennsylvania,2005,2.7251821,17.813055,6.3883181,10.742897,0,6.2205901,8.7503662,0,0,1,Pennsylvania,3.0901618,3.0901618
Pennsylvania,2006,2.6307113,17.839718,6.3922844,10.788907,1,6.2146082,8.7927017,2.6307113,17.839718,1,Pennsylvania,3.0200348,3.0200348
Pennsylvania,2007,2.677984,17.835714,6.4253712,10.788081,0,6.212606,8.8050756,0,0,1,Pennsylvania,3.0464265,3.0464265
Pennsylvania,2008,2.5830297,17.804401,6.445415,10.847393,1,6.2166061,8.8722067,2.5830297,17.804401,1,Pennsylvania,2.9789965,2.9789965
Pennsylvania,2009,2.4673176,17.704317,6.4137015,10.782492,0,6.2166061,8.9142227,0,0,1,Pennsylvania,2.8962457,2.8962457
Pennsylvania,2010,2.478946,17.745144,6.4421043,10.785394,0,6.2166061,8.9589262,0,0,1,Pennsylvania,2.9210727,2.9210727
Pennsylvania,2011,2.4421537,17.674187,6.4569488,10.817977,0,6.2166061,8.9896936,0,0,1,Pennsylvania,2.9313531,2.9313531
Pennsylvania,2012,2.3841438,17.543667,6.4737763,10.857074,1,6.2166061,8.9863214,2.3841438,17.543667,1,Pennsylvania,2.8891821,2.8891821
Pennsylvania,2013,2.3497579,17.552994,6.486053,10.917994,1,6.2225761,9.0211153,2.3497579,17.552994,1,Pennsylvania,2.8574138,2.8574138
Pennsylvania,2014,2.3545048,17.461153,6.5067449,10.918175,1,6.2225761,9.0488796,2.3545048,17.461153,1,Pennsylvania,2.8169734,2.8169734
Pennsylvania,2015,2.3356528,17.262037,6.525713,11.008579,1,6.2225761,9.0889635,2.3356528,17.262037,1,Pennsylvania,2.7848148,2.7848148
South Carolina,2001,2.5654631,16.48152,5.017385,10.538476,0,6.1903152,8.2860174,0,0,1,South Carolina,2.3662696,2.3662696
South Carolina,2002,2.5242977,16.4786,5.0451984,10.540329,0,6.2005091,8.3487749,0,0,1,South Carolina,2.3264618,2.3264618
South Carolina,2003,2.5011005,16.50429,5.0830755,10.557894,0,6.2065759,8.3426018,0,0,1,South Carolina,2.3048024,2.3048024
South Carolina,2004,2.5783601,16.560019,5.1003747,10.563336,0,6.2045579,8.3596029,0,0,1,South Carolina,2.2663622,2.2663622
South Carolina,2005,2.6262956,16.575048,5.1327848,10.602368,0,6.212606,8.4040241,0,0,1,South Carolina,2.3237822,2.3237822
South Carolina,2006,2.6224341,16.573063,5.1554332,10.58709,0,6.2105999,8.4612579,0,0,1,South Carolina,2.2696142,2.2696142
South Carolina,2007,2.546891,16.620329,5.1844463,10.696706,0,6.2065759,8.4980106,0,0,1,South Carolina,2.2948022,2.2948022
South Carolina,2008,2.4474032,16.641554,5.1737037,10.649227,0,6.20859,8.5504341,0,0,1,South Carolina,2.2329302,2.2329302
South Carolina,2009,2.3015966,16.459627,5.1290216,10.623763,0,6.2065759,8.5809193,0,0,1,South Carolina,2.1239645,2.1239645
South Carolina,2010,2.357163,16.550617,5.1482558,10.638256,0,6.2045579,8.5627403,0,0,1,South Carolina,2.1314757,2.1314757
South Carolina,2011,2.3323104,16.452417,5.1709566,10.598633,0,6.1944056,8.5334606,0,0,1,South Carolina,2.1317353,2.1317353
South Carolina,2012,2.2344203,16.271486,5.1796355,10.700994,0,6.1903152,8.5463638,0,0,1,South Carolina,2.0754087,2.0754087
South Carolina,2013,2.1366639,16.115423,5.1978426,10.681894,0,6.1882639,8.5816689,0,0,1,South Carolina,2.0322185,2.0322185
South Carolina,2014,2.1683517,16.283337,5.2256761,10.712861,0,6.1944056,8.5947094,0,0,1,South Carolina,2.0246012,2.0246012
South Carolina,2015,2.0764074,16.043016,5.2575989,10.744192,0,6.1882639,8.5985889,0,0,1,South Carolina,1.9880177,1.9880177
South Dakota,2001,2.0440171,14.609229,3.3828704,10.58835,0,6.3664703,8.2082195,0,0,1,South Dakota,1.4148695,1.4148695
South Dakota,2002,1.9915538,14.533781,3.4899681,10.541915,0,6.3733196,8.2435455,0,0,1,South Dakota,1.3932592,1.3932592
South Dakota,2003,2.0569007,14.591956,3.4958739,10.584562,0,6.3767271,8.2521858,0,0,1,South Dakota,1.3651617,1.3651617
South Dakota,2004,2.0529699,14.660501,3.5342586,10.624006,0,6.3919172,8.3253059,0,0,1,South Dakota,1.3498558,1.3498558
South Dakota,2005,2.1159484,14.446855,3.5791259,10.672438,0,6.3784261,8.3744764,0,0,1,South Dakota,1.3782473,1.3782473
South Dakota,2006,2.0901132,14.539935,3.5932162,10.723927,0,6.403574,8.4131651,0,0,1,South Dakota,1.3201257,1.3201257
South Dakota,2007,2.06146,14.340625,3.6311417,10.745485,0,6.4002576,8.4514809,0,0,1,South Dakota,1.3243545,1.3243545
South Dakota,2008,2.0101795,14.6739,3.6656313,10.851277,1,6.3902407,8.5083542,2.0101795,14.6739,1,South Dakota,1.3075402,1.3075402
South Dakota,2009,1.946613,14.560603,3.6885619,10.732695,0,6.3969297,8.5087576,0,0,1,South Dakota,1.2384739,1.2384739
South Dakota,2010,1.9901726,14.587401,3.698077,10.722165,0,6.401917,8.5917435,0,0,1,South Dakota,1.2675705,1.2675705
South Dakota,2011,1.8649437,14.385332,3.7623506,10.762573,0,6.3818159,8.5720596,0,0,1,South Dakota,1.2608473,1.2608473
South Dakota,2012,1.9388604,14.483413,3.7819486,10.80811,0,6.4134588,8.5277376,0,0,1,South Dakota,1.240221,1.240221
South Dakota,2013,2.0097418,14.429112,3.787534,10.885754,0,6.3985949,8.5285292,0,0,1,South Dakota,1.1834564,1.1834564
South Dakota,2014,1.7409692,14.392332,3.8032455,10.87899,0,6.4118185,8.5730066,0,0,1,South Dakota,1.1554383,1.1554383
South Dakota,2015,1.8486817,13.805438,3.8213212,10.916361,0,6.3919172,8.5801678,0,0,1,South Dakota,1.0619088,1.0619088
Tennessee,2001,2.7052207,17.013662,5.4525928,10.485145,0,6.3153582,8.2063103,0,0,1,Tennessee,2.5986285,2.5986285
Tennessee,2002,2.6380601,17.019466,5.4846797,10.519484,0,6.3189683,8.2630749,0,0,1,Tennessee,2.5555508,2.5555508
Tennessee,2003,2.659529,16.959208,5.5174279,10.532629,0,6.3279366,8.2771578,0,0,1,Tennessee,2.5259759,2.5259759
Tennessee,2004,2.5886903,17.027658,5.562808,10.547182,0,6.3225651,8.329175,0,0,1,Tennessee,2.5101585,2.5101585
Tennessee,2005,2.7081928,17.078169,5.5924473,10.581775,0,6.3332796,8.3943472,0,0,1,Tennessee,2.5788689,2.5788689
Tennessee,2006,2.6375551,17.119318,5.6163316,10.613738,0,6.3438807,8.4122772,0,0,1,Tennessee,2.5129812,2.5129812
Tennessee,2007,2.6498013,17.124168,5.610292,10.626194,0,6.3438807,8.4222231,0,0,1,Tennessee,2.5228045,2.5228045
Tennessee,2008,2.5269442,17.097637,5.6152101,10.589107,0,6.3456364,8.5041075,0,0,1,Tennessee,2.4677503,2.4677503
Tennessee,2009,2.3779423,16.783985,5.5787373,10.609551,0,6.3368258,8.5203876,0,0,1,Tennessee,2.3317215,2.3317215
Tennessee,2010,2.5229108,16.841877,5.5926638,10.560748,0,6.3473892,8.5391502,0,0,1,Tennessee,2.3522785,2.3522785
Tennessee,2011,2.4955156,16.809601,5.6236501,10.652069,0,6.3421216,8.5928574,0,0,1,Tennessee,2.3739173,2.3739173
Tennessee,2012,2.4077954,16.675777,5.6571851,10.668956,0,6.3456364,8.5552597,0,0,1,Tennessee,2.3301029,2.3301029
Tennessee,2013,2.2536528,16.630075,5.6691723,10.677293,0,6.3438807,8.5737629,0,0,1,Tennessee,2.2920005,2.2920005
Tennessee,2014,2.2265503,16.700504,5.6840219,10.685561,0,6.3456364,8.5829811,0,0,1,Tennessee,2.2666054,2.2666054
Tennessee,2015,2.1580076,16.521336,5.7186193,10.764899,0,6.3526292,8.5896997,0,0,1,Tennessee,2.2346187,2.2346187
Texas,2001,2.3796883,18.342047,6.9280849,10.617907,0,6.212606,8.2819767,0,0,1,Texas,3.3812265,3.3812265
Texas,2002,2.3761518,18.376444,6.9503999,10.600378,0,6.2146082,8.3160553,0,0,1,Texas,3.3384831,3.3384831
Texas,2003,2.4405951,18.42337,6.9571257,10.578217,0,6.2146082,8.3679972,0,0,1,Texas,3.331286,3.331286
Texas,2004,2.3986895,18.438158,7.0116439,10.631036,0,6.212606,8.3696213,0,0,1,Texas,3.2901437,3.2901437
Texas,2005,2.4260225,18.432936,7.039988,10.631519,0,6.2186003,8.3719358,0,0,1,Texas,3.3349833,3.3349833
Texas,2006,2.3535452,18.417284,7.1135879,10.676139,0,6.2265368,8.4002094,0,0,1,Texas,3.2816391,3.2816391
Texas,2007,2.3612237,18.449421,7.1594419,10.737483,0,6.2285109,8.4495564,0,0,1,Texas,3.3216093,3.3216093
Texas,2008,2.3104565,18.438913,7.1562457,10.746992,0,6.2245584,8.5157919,0,0,1,Texas,3.2545998,3.2545998
Texas,2009,2.2381392,18.373659,7.1525002,10.768064,0,6.2265368,8.5444193,0,0,1,Texas,3.1722517,3.1722517
Texas,2010,2.2242095,18.423489,7.1777539,10.763631,0,6.2245584,8.5771589,0,0,1,Texas,3.1944377,3.1944377
Texas,2011,2.3066306,18.516886,7.2105231,10.800595,0,6.2186003,8.558527,0,0,1,Texas,3.2202532,3.2202532
Texas,2012,2.2526855,18.393362,7.259243,10.857652,1,6.212606,8.4867344,2.2526855,18.393362,1,Texas,3.1678364,3.1678364
Texas,2013,2.2030418,18.445244,7.302968,10.847588,0,6.212606,8.4914646,0,0,1,Texas,3.1549194,3.1549194
Texas,2014,2.1939261,18.43712,7.3327727,10.894515,1,6.2045579,8.5307016,2.1939261,18.43712,1,Texas,3.1278358,3.1278358
Texas,2015,2.1521046,18.278877,7.3814406,10.941464,0,6.1862087,8.566555,0,0,1,Texas,3.1179547,3.1179547
Utah,2001,2.334842,16.517256,4.5385675,10.765111,1,6.3456364,8.0143356,2.334842,16.517256,1,Utah,2.0684416,2.0684416
Utah,2002,2.3641274,16.565567,4.5579014,10.776035,1,6.3261495,8.0699682,2.3641274,16.565567,1,Utah,2.0295076,2.0295076
Utah,2003,2.0713875,16.606808,4.5748892,10.805274,1,6.3261495,8.0401249,2.0713875,16.606808,1,Utah,1.9930106,1.9930106
Utah,2004,2.4357955,16.625299,4.6332397,10.837029,1,6.3207684,8.062748,2.4357955,16.625299,1,Utah,1.9633219,1.9633219
Utah,2005,2.2542722,16.655642,4.700902,10.911628,1,6.3225651,8.1022835,2.2542722,16.655642,1,Utah,2.0305336,2.0305336
Utah,2006,2.1778548,16.625477,4.7747636,10.908339,1,6.3225651,8.1469984,2.1778548,16.625477,1,Utah,1.9867154,1.9867154
Utah,2007,2.3546069,16.624462,4.8189526,10.887998,1,6.3207684,8.1903543,2.3546069,16.624462,1,Utah,2.0302148,2.0302148
Utah,2008,2.297709,16.644398,4.8220983,11.043562,1,6.3225651,8.2651358,2.297709,16.644398,1,Utah,1.9532338,1.9532338
Utah,2009,2.2961636,16.583416,4.7993493,10.976611,1,6.3243589,8.3605394,2.2961636,16.583416,1,Utah,1.8967906,1.8967906
Utah,2010,2.1540415,16.538986,4.8194923,10.94553,1,6.3261495,8.3318272,2.1540415,16.538986,1,Utah,1.8872936,1.8872936
Utah,2011,2.0201666,16.523891,4.8519716,10.923958,1,6.3261495,8.3111525,2.0201666,16.523891,1,Utah,1.9040486,1.9040486
Utah,2012,2.0085449,16.460543,4.8637776,10.974043,1,6.338594,8.3189859,2.0085449,16.460543,1,Utah,1.8719552,1.8719552
Utah,2013,2.3761449,16.558197,4.8911977,11.019448,1,6.338594,8.3109064,2.3761449,16.558197,1,Utah,1.8480029,1.8480029
Utah,2014,1.9456279,16.527716,4.9199347,11.056904,1,6.3421216,8.3294172,1.9456279,16.527716,1,Utah,1.8119639,1.8119639
Utah,2015,1.9172857,16.495184,4.9538569,11.101341,1,6.3543701,8.3579626,1.9172857,16.495184,1,Utah,1.8131189,1.8131189
Virginia,2001,2.6279123,16.55167,5.8877726,10.824567,1,6.2166061,8.4102755,2.6279123,16.55167,1,Virginia,2.7183254,2.7183254
Virginia,2002,2.5862961,16.550953,5.8997121,10.812351,1,6.2265368,8.4381504,2.5862961,16.550953,1,Virginia,2.6636186,2.6636186
Virginia,2003,2.5701063,16.536861,5.9341631,10.91108,1,6.2344108,8.4782448,2.5701063,16.536861,1,Virginia,2.6382017,2.6382017
Virginia,2004,2.5780983,16.51565,5.9736605,10.842322,1,6.2324481,8.5249634,2.5780983,16.51565,1,Virginia,2.6162605,2.6162605
Virginia,2005,2.6181848,16.518183,6.0212288,10.857266,1,6.2422233,8.6031876,2.6181848,16.518183,1,Virginia,2.6915646,2.6915646
Virginia,2006,2.5422001,16.468348,6.0399466,10.952909,1,6.2402759,8.6637144,2.5422001,16.468348,1,Virginia,2.6148026,2.6148026
Virginia,2007,2.5349627,16.517723,6.0519466,10.988001,1,6.2363696,8.7408171,2.5349627,16.517723,1,Virginia,2.6562786,2.6562786
Virginia,2008,2.4151554,16.408411,6.0666108,11.034728,1,6.2383246,8.7798653,2.4151554,16.408411,1,Virginia,2.5680184,2.5680184
Virginia,2009,2.2183208,16.195295,6.0583024,11.010399,1,6.2383246,8.799511,2.2183208,16.195295,1,Virginia,2.4651208,2.4651208
Virginia,2010,2.3055522,16.209545,6.0895944,11.008247,1,6.2383246,8.7738485,2.3055522,16.209545,1,Virginia,2.4658103,2.4658103
Virginia,2011,2.2165558,15.990131,6.0964732,11.04484,1,6.2324481,8.7454433,2.2165558,15.990131,1,Virginia,2.4317818,2.4317818
Virginia,2012,2.1273053,15.686805,6.1002598,11.076434,1,6.2383246,8.7730751,2.1273053,15.686805,1,Virginia,2.3694019,2.3694019
Virginia,2013,2.0530818,16.104946,6.1071649,11.096045,1,6.2422233,8.805975,2.0530818,16.104946,1,Virginia,2.4015172,2.4015172
Virginia,2014,2.0522776,16.068121,6.1040745,11.099832,1,6.2441669,8.8002644,2.0522776,16.068121,1,Virginia,2.3490183,2.3490183
Virginia,2015,2.0346091,15.890058,6.1206541,11.026629,1,6.2461066,8.8303967,2.0346091,15.890058,1,Virginia,2.3379922,2.3379922
Washington,2001,2.2305098,15.607505,5.7159543,10.657024,1,6.2672005,8.2957983,2.2305098,15.607505,1,Washington,2.4968305,2.4968305
Washington,2002,2.2349613,15.627975,5.7287455,10.71841,1,6.2709885,8.3402176,2.2349613,15.627975,1,Washington,2.4408755,2.4408755
Washington,2003,2.1393805,15.804861,5.7447848,10.768696,1,6.2766433,8.3703156,2.1393805,15.804861,1,Washington,2.440145,2.440145
Washington,2004,2.1352367,15.743916,5.7678485,10.818177,1,6.2747622,8.3898144,2.1352367,15.743916,1,Washington,2.3813994,2.3813994
Washington,2005,2.0620956,15.760791,5.8302035,10.832694,1,6.280396,8.4314175,2.0620956,15.760791,1,Washington,2.4532583,2.4532583
Washington,2006,2.0417762,15.232499,5.8672142,10.909985,1,6.2766433,8.4606228,2.0417762,15.232499,1,Washington,2.3049433,2.3049433
Washington,2007,1.9735723,15.552721,5.9220624,10.969577,1,6.2747622,8.5293198,1.9735723,15.552721,1,Washington,2.3977199,2.3977199
Washington,2008,1.9137143,15.567025,5.9435601,10.944294,1,6.2785215,8.5926714,1.9137143,15.567025,1,Washington,2.3478818,2.3478818
Washington,2009,1.9334666,15.419782,5.9138722,11.008579,1,6.2747622,8.6602545,1.9334666,15.419782,1,Washington,2.2494745,2.2494745
Washington,2010,1.7159392,15.560644,5.9427719,10.93596,1,6.2766433,8.653471,1.7159392,15.560644,1,Washington,2.2835131,2.2835131
Washington,2011,1.8371164,15.046484,5.9603486,10.948172,1,6.2709885,8.6678524,1.8371164,15.046484,1,Washington,2.2263386,2.2263386
Washington,2012,1.8835527,14.732677,5.9927902,11.03795,1,6.2728772,8.6321278,1.8835527,14.732677,1,Washington,2.1459997,2.1459997
Washington,2013,1.9492384,15.303581,6.0182862,11.065388,1,6.2595816,8.6358643,1.9492384,15.303581,1,Washington,2.1980395,2.1980395
Washington,2014,1.8338962,15.314003,6.0508356,10.986479,1,6.2499752,8.693161,1.8338962,15.314003,1,Washington,2.1973913,2.1973913
Washington,2015,1.9333159,15.040784,6.0912013,11.116024,1,6.2344108,8.7242069,1.9333159,15.040784,1,Washington,2.1544673,2.1544673
West Virginia,2001,2.7449162,17.30271,4.1242042,10.297892,0,6.2383246,8.4400959,0,0,1,West Virginia,2.2191448,2.2191448
West Virginia,2002,2.7060134,17.448555,4.1404977,10.287389,0,6.2441669,8.4842567,0,0,1,West Virginia,2.192878,2.192878
West Virginia,2003,2.6851239,17.439007,4.1454415,10.396963,0,6.2344108,8.5399323,0,0,1,West Virginia,2.159976,2.159976
West Virginia,2004,2.6471422,17.397818,4.161377,10.415413,0,6.2422233,8.5714922,0,0,1,West Virginia,2.1093321,2.1093321
West Virginia,2005,2.7624774,17.449806,4.1847701,10.503696,0,6.2363696,8.6053867,0,0,1,West Virginia,2.1588101,2.1588101
West Virginia,2006,2.6557341,17.449476,4.2026219,10.556334,0,6.2344108,8.6410027,0,0,1,West Virginia,2.0871069,2.0871069
West Virginia,2007,2.7189319,17.45458,4.2064686,10.647566,0,6.2285109,8.6611204,0,0,1,West Virginia,2.0934124,2.0934124
West Virginia,2008,2.5636511,17.445333,4.2265987,10.545078,0,6.2166061,8.6923227,0,0,1,West Virginia,2.0398772,2.0398772
West Virginia,2009,2.4305613,17.191574,4.2223244,10.60881,0,6.2166061,8.7516327,0,0,1,West Virginia,1.9330267,1.9330267
West Virginia,2010,2.5308583,17.304466,4.2363286,10.663826,0,6.2285109,8.868413,0,0,1,West Virginia,1.9784638,1.9784638
West Virginia,2011,2.4092951,17.278648,4.2536435,10.64113,0,6.2166061,8.8783579,0,0,1,West Virginia,1.9973899,1.9973899
West Virginia,2012,2.3538845,17.202309,4.2530875,10.681665,0,6.2186003,8.8226166,0,0,1,West Virginia,1.9399335,1.9399335
West Virginia,2013,2.2602348,17.219812,4.2563229,10.670582,0,6.2166061,8.7855396,0,0,1,West Virginia,1.8930839,1.8930839
West Virginia,2014,2.2820597,17.277597,4.2560735,10.585321,0,6.2245584,8.7901173,0,0,1,West Virginia,1.8710283,1.8710283
West Virginia,2015,2.2330914,17.155661,4.2579222,10.664761,0,6.20859,8.7923975,0,0,1,West Virginia,1.8333421,1.8333421
Wisconsin,2001,2.4884572,16.996931,5.4642076,10.722165,1,6.3902407,8.5387592,2.4884572,16.996931,1,Wisconsin,2.6726291,2.6726291
Wisconsin,2002,2.4200902,16.9653,5.4829001,10.734221,1,6.3952618,8.5850391,2.4200902,16.9653,1,Wisconsin,2.6184373,2.6184373
Wisconsin,2003,2.3746665,17.006752,5.512485,10.742249,1,6.3868794,8.6244316,2.3746665,17.006752,1,Wisconsin,2.6113997,2.6113997
Wisconsin,2004,2.3073997,17.025406,5.5458312,10.73051,1,6.3902407,8.6443539,2.3073997,17.025406,1,Wisconsin,2.5769448,2.5769448
Wisconsin,2005,2.4852173,17.018858,5.5748067,10.70661,0,6.3952618,8.6996813,0,0,1,Wisconsin,2.6416812,2.6416812
Wisconsin,2006,2.4386661,16.981058,5.5919061,10.85302,1,6.3969297,8.7186632,2.4386661,16.981058,1,Wisconsin,2.5462632,2.5462632
Wisconsin,2007,2.4879525,16.984346,5.598176,10.845057,1,6.3935909,8.7562103,2.4879525,16.984346,1,Wisconsin,2.5720541,2.5720541
Wisconsin,2008,2.4239166,17.023306,5.5858502,10.843494,1,6.403574,8.7887459,2.4239166,17.023306,1,Wisconsin,2.4998102,2.4998102
Wisconsin,2009,2.3212478,16.915579,5.5559058,10.844275,1,6.4101748,8.8314199,2.3212478,16.915579,1,Wisconsin,2.4079711,2.4079711
Wisconsin,2010,2.2740157,16.986591,5.5866146,10.826754,1,6.403574,8.8579416,2.2740157,16.986591,1,Wisconsin,2.4352782,2.4352782
Wisconsin,2011,2.2594616,16.942812,5.6087875,10.860152,1,6.4002576,8.896862,2.2594616,16.942812,1,Wisconsin,2.454926,2.454926
Wisconsin,2012,2.1532845,16.774736,5.624404,10.879556,1,6.4052286,8.8170013,2.1532845,16.774736,1,Wisconsin,2.3854296,2.3854296
Wisconsin,2013,2.0859404,16.979889,5.6276751,10.853793,0,6.403574,8.8119497,0,0,1,Wisconsin,2.3785844,2.3785844
Wisconsin,2014,2.072979,16.871155,5.6489077,10.969577,1,6.4101748,8.8217325,2.072979,16.871155,1,Wisconsin,2.3146462,2.3146462
Wisconsin,2015,1.9175636,16.886312,5.6666932,10.922876,0,6.4052286,8.8336086,0,0,1,Wisconsin,2.3236589,2.3236589
Wyoming,2001,1.8069184,17.080675,3.3717856,10.58961,0,6.300786,8.4633703,0,0,1,Wyoming,1.8589463,1.8589463
Wyoming,2002,1.658268,17.061033,3.3937397,10.590616,0,6.2859979,8.5684566,0,0,1,Wyoming,1.8276842,1.8276842
Wyoming,2003,1.6555713,17.068228,3.4233892,10.65867,0,6.3080983,8.5906296,0,0,1,Wyoming,1.8020939,1.8020939
Wyoming,2004,1.6150324,17.089916,3.456181,10.723268,1,6.302619,8.6195688,1.6150324,17.089916,1,Wyoming,1.7604102,1.7604102
Wyoming,2005,1.5514311,17.076893,3.5110676,10.708176,0,6.2971091,8.704668,0,0,1,Wyoming,1.8424555,1.8424555
Wyoming,2006,1.6771452,17.080126,3.6326635,10.758754,0,6.3189683,8.8208466,0,0,1,Wyoming,1.837412,1.837412
Wyoming,2007,1.6747986,17.095873,3.7045608,10.794255,0,6.3473892,8.9636726,0,0,1,Wyoming,1.9178344,1.9178344
Wyoming,2008,1.6128792,17.107088,3.7581303,10.884441,1,6.3526292,9.0112791,1.6128792,17.107088,1,Wyoming,1.8596395,1.8596395
Wyoming,2009,1.5114281,17.054243,3.7268109,10.867997,1,6.3421216,9.0597496,1.5114281,17.054243,1,Wyoming,1.7795839,1.7795839
Wyoming,2010,1.4747529,17.077517,3.6902936,10.862838,1,6.3403592,9.1050911,1.4747529,17.077517,1,Wyoming,1.7776196,1.7776196
Wyoming,2011,1.4235333,17.038944,3.6830602,10.906139,1,6.3438807,9.143239,1.4235333,17.038944,1,Wyoming,1.7849386,1.7849386
Wyoming,2012,1.6325595,17.083757,3.659847,10.959714,1,6.3613024,9.1548281,1.6325595,17.083757,1,Wyoming,1.7559605,1.7559605
Wyoming,2013,1.3627083,17.144707,3.6596978,11.118994,1,6.3767271,9.1408834,1.3627083,17.144707,1,Wyoming,1.6985492,1.6985492
Wyoming,2014,1.3425844,17.084648,3.6778033,10.927556,1,6.3952618,9.1493158,1.3425844,17.084648,1,Wyoming,1.6816075,1.6816075
Wyoming,2015,1.4046724,17.085556,3.6992803,11.017481,1,6.3733196,9.1644011,1.4046724,17.085556,1,Wyoming,1.6725414,1.6725414
